site,depth,fraction.name,fraction.code,pct.n.pre.ashing.fraction,pct.c.pre.ashing.fraction,pct.n.post.ashing,pct.c.post.ashing.fraction,pct.mass.loss.fraction,pct.c.in.org.fraction,pct.c.in.whole.fraction,n.in.org.fract,pct.n.in.whole.fraction,species,pct.c.pre.ashing.bulk,pct.n.pre.ashing.bulk,pct.c.post.ashing.bulk,pct.n.post.ashing.bulk,pct.mass.loss.bulk,fraction.id,pct.c.in.org.fraction.bulk,org.c.in.total.bulk,pct.n.in.org.fraction.bulk,pct.n.in.total.bulk,sample,soil.mass.pre.fract,fraction.mass,org.c.mass.fraction,pct.c.in.fraction,org.c.start.mass.bulk,org.c.fraction.mass,soil.mass.sum.fractions,sum.org.c.mass.fraction,inorg.c.mass.frac,inorg.c.mass.bulk,org.c.bulk.wt,lon,lat,soil.ph,bulk.dens,pct.m,litter.pct.n,litter.pct.c,litter.lignin.mg.g,litter.cell.mg.g,litter.hwec.ppm,soil.npoc.mg.L,fractionated,npoc.mg.g,soil.doc.mass.g
131V2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,populus,2.716192701,0.177547026,0.807497489,0.004120275,5.789473684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.939666667,1.033,33.73,1.3739,54.71905,157.715,112.7992,2016,NA,n,NA,NA
131V2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,populus,2.208037923,0.134550045,0.769051177,0.004175514,4.487179487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4525,0.959,29.103,1.3739,54.71905,157.715,112.7992,2016,NA,n,NA,NA
132Q,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fagus,2.44378451,0.141834841,1.033699325,0.003340576,4.803209341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3725,1.019,20.457,0.8348,55.8359,204.06715,116.7782,1342,NA,n,NA,NA
132Q,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fagus,2.167144896,0.128849008,0.842228946,0.00337689,4.952713317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.09225,0.853,22.47,0.8348,55.8359,204.06715,116.7782,1342,NA,n,NA,NA
133U1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,2.629318355,0.156157922,1.147752103,0.004120503,5.434782609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4155,1.016,27.982,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
133U1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,2.407496899,0.140431488,0.874654913,0.003448489,5.401987353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.387,0.908,24.834,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
133U2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,populus,2.855821746,0.173888167,0.931625137,0.004095202,6.329113924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.386,1.127,25.38,1.3739,54.71905,157.715,112.7992,2016,NA,n,NA,NA
133U2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,populus,2.146780195,0.124528774,1.02294811,0.004654719,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.149,0.941,28.214,1.3739,54.71905,157.715,112.7992,2016,NA,n,NA,NA
133V1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acer,3.09989959,0.190420648,1.14447143,0.004674558,7.045045045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3405,0.969,0.815,1.39495,55.9265,160.9802,88.33845,1826.5,NA,n,NA,NA
133V1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acer,2.903575592,0.169460376,0.942861912,0.003020653,5.844155844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.013333333,0.902,0.637,1.39495,55.9265,160.9802,88.33845,1826.5,NA,n,NA,NA
134T,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quercus,2.337196613,0.143146,0.854668338,0.002937994,5.092136728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.409333333,0.876,51.981,1.04705,56.50635,212.64325,104.50795,1013.15,NA,n,NA,NA
134T,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quercus,2.015051078,0.141202459,0.877966797,0.003068436,5.480507169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.364,0.964,25.853,1.04705,56.50635,212.64325,104.50795,1013.15,NA,n,NA,NA
134X,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fagus,2.886616429,0.173626116,1.044691146,0.0040434,6.338028169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.215,0.921,24.097,0.8348,55.8359,204.06715,116.7782,1342,NA,n,NA,NA
134X,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fagus,2.176342216,0.123941154,0.87484489,0.003271278,5.369127517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4085,1.034,19.327,0.8348,55.8359,204.06715,116.7782,1342,NA,n,NA,NA
135J,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acer,2.638641112,0.156265404,1.010476704,0.003599011,5.146505565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.390333333,0.968,23.27,1.39495,55.9265,160.9802,88.33845,1826.5,NA,n,NA,NA
135J,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acer,2.503283764,0.148085533,0.797720283,0.003090885,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.278666667,0.884,23.945,1.39495,55.9265,160.9802,88.33845,1826.5,NA,n,NA,NA
156H,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,2.770273361,0.157688356,0.984211784,0.003092293,5.65485308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.413,0.956,NA,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
156Q,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,8.097780592,0.588843268,0.271525518,0.003594438,15.97222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.992,0.697,44.677,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
156Q,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,3.436138198,0.241635066,0.699560175,0.003356668,6.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.277,0.985,31.962,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
156Q,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,2.432798067,0.152127175,0.93078879,0.003519585,6.12244898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.341,1.078,19.064,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
156Q,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,2.311831757,0.138321347,0.709017744,0.003248423,5.769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.198,1.005,28.275,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
157L,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quercus,2.554551586,0.158087143,0.85864158,0.00316672,5.172413793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.304,1.025,25.411,1.04705,56.50635,212.64325,104.50795,1013.15,NA,n,NA,NA
157L,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quercus,2.417709918,0.150537087,0.636913787,0.003065797,5.22875817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.381,0.897,30.972,1.04705,56.50635,212.64325,104.50795,1013.15,NA,n,NA,NA
158G,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quercus,1.435497986,0.150323051,0.813023155,0.003677756,6.403940887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3155,0.991,25.689,1.04705,56.50635,212.64325,104.50795,1013.15,NA,n,NA,NA
158G,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quercus,2.508020984,0.146170537,0.839709053,0.003120138,5.679668317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.375,0.961,25.724,1.04705,56.50635,212.64325,104.50795,1013.15,NA,n,NA,NA
158J1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,2.659531631,0.155292817,0.947770459,0.00320378,6.610161353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.402,0.971,36.144,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
158J1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,1.086152136,0.09689655,0.951252852,0.003560793,4.379562044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.262,0.851,25.111,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
158N,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fraxinus,2.646004615,0.158996586,0.787638909,0.003873681,6.164383562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.383,0.766,57.477,2.00415,54.5257,106.51905,77.3521,2381.5,NA,n,NA,NA
159G,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,populus,2.632597255,0.167886988,0.84539983,0.002765105,5.460203238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.803,0.991,NA,1.3739,54.71905,157.715,112.7992,2016,NA,n,NA,NA
159L,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fraxinus,2.544970269,0.142680497,1.082370102,0.011487252,4.836447536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.35875,1.195,24.979,2.00415,54.5257,106.51905,77.3521,2381.5,NA,n,NA,NA
159L,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fraxinus,2.429723475,0.151088984,1.009529031,0.004524116,5.325945892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.222,0.954,26,2.00415,54.5257,106.51905,77.3521,2381.5,NA,n,NA,NA
159N,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acer,2.592737027,0.144954456,1.060112046,0.003473427,4.895104895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.35,1.141,27.508,1.39495,55.9265,160.9802,88.33845,1826.5,NA,n,NA,NA
159N,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acer,3.448675852,0.223361169,0.980917672,0.019223749,6.944444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.404,0.931,20.594,1.39495,55.9265,160.9802,88.33845,1826.5,NA,n,NA,NA
159P,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,2.569947936,0.147484756,0.897654005,0.002918356,6.756756757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.39,0.985,25.58,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
159P,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,2.686889684,0.147406588,0.908575229,0.002733331,5.714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.351,0.851,25.803,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
160D,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,8.225638378,0.551596026,0.487090252,0.004047546,16.78321678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.218,0.471,63.608,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
160D,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,3.866013831,0.240194908,0.744427581,0.003256441,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.284,0.895,30.661,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
160D,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,2.753129739,0.155762504,0.841387664,0.003250672,7.194244604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3525,0.935,28.919,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
160D,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,2.32503316,0.134524944,0.715354248,0.00280191,5.952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3885,0.909,27.959,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
160L1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fagus,2.5892922,0.156778182,0.91655232,0.003078531,4.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.317,1.059,19.802,0.8348,55.8359,204.06715,116.7782,1342,NA,n,NA,NA
160L1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fagus,1.767911813,0.102835752,0.79353253,0.00337626,3.825136612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.424,0.86,18.315,0.8348,55.8359,204.06715,116.7782,1342,NA,n,NA,NA
158N,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fraxinus,2.818420357,0.172163472,1.002546589,0.003145037,3.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962,27.033,2.00415,54.5257,106.51905,77.3521,2381.5,NA,n,NA,NA
126F,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,2.641666995,0.167317747,0.868560211,0.003333143,5.487804878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
126E,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fagus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.9,n,1.1352,0.0011352
